Reviews,Label
Amazing food that taste like my homemade grandma's food! The service is the best. The tea smell and taste like flower! Amazing experience!!!,positive
"Very friendly owner serving generous portions of great Moroccan food. Be adventurous and try the fish head, it was delicious! Our favorite restaurant while in Phoenix.",positive
"Let's just say I was pleasantly surprised with how well our evening turned out. My wife and I gang out with some ""foodies,"" and they invited us here for a dinner out. After driving by twice, we finally found it. We walked in and found our group in the corner booth area. It was the only area that could handle our party of six. We didn't really order any food, which I found fun. I just said, ""Bring us whatever tastes good."" It could have been taken as me being a rude S.O.B., but we got what we ordered!! :) We had the lamb, beef, and chicken dishes. All were served with couscous and stewed vegetables. Everything was perfectly cooked, tender and flavorful. Thank you for a great meal and pleasant experience.",positive
This place is great! Very friendly and welcoming employees and authentic food. I was surprised that we were the only customers for dinner on a Saturday. I will be telling my friends to come here!,positive
"I have been in Morocco and my origin is from France. So I know couscous, tagine and all the good stuff from Morocco. After 18 years in the US I am glad that Abdul opened a restaurant here in Phoenix. I went today for Christmas day and we got his couscous. Thank you so much to the owner, Abdul. Not only we have been welcomed with tea, humus and bread when we went to pick up our order but once at home we had an excellent surprise to eat one of the best meal we could only dream about. Abdul you made our day. Thank you again.",positive
"I've been told my reviews are full of emotion. but I just cant separate it. Going to Couscous Express is not just great food it is an experience. You sit down and get this amazing hot tea (so good I got a to go cup just to have while working at my desk at work) and then the food. We had no idea what to get because even though the menu is small everythign sounds so good. So our waiter came by and he chose for us. We got the hummus first, it had an amazing spice level, the bread was great.. and then I was starting to get full.... The main dishes came out and I hated my self for not pacing myself. Its liek Thanksgiving dinner all over again. After taking a breather.... I started and WOW. just WOW. it was simply amazing. I preferred the vegetarian dish because you can taste the spices more but this doesnt mean the meat one wasnt good. Definitely going again. LOVE LOVE LOVE LOVE LOVE. 5+ STARS!.",positive
"WOW!!! Saw this local restaurant advertised in New Times and was so pleased to have stopped in. I am a sucker for traditional Moroccan recipes for the herbs and spices and stewing. Home-welcoming service, authentic herbal and mint teas, fall-off-the-bone seasoned lamb, juicy and delicious chicken kabobs, and beautiful fluffy couscous. Everything was so appetizing that we over-ordered. But that seemed to be okay because we nearly cleared the plates and the food is surprisingly light that we didn't leave feeling bloated ;) I am happy to have found this authentic style Moroccan gem in our own backyard. Thanks Couscous Express, we will be back.",positive
"This place was amazing. I wanted to try something different for my birthday lunch so decided to come here. The service is excellent. They are very friendly and attentive. Be prepared to spend some time here, we had about 7 different ""courses"" and the atmosphere is relaxed. The sweet tea and hummus were great and the couscous was light and fluffy. I also loved the date shake, though it wasn't everyone's cup of tea. I can'twait to go back and highly recommend this place.",positive
"This could get to five stars once I have a go at the b'stillah, which the limited menu suggests is only available on Saturdays. Fair enough. The chicken tagine and lamb kebabs the other evening were perfect and honored guest/brother in from out of town with the sophisticated palate was pretty amazed Phoenix had excellent Moroccan on offer. Abdul, the proprietor, is a fun conversationalist and was happy to play DJ for us and honor our requests for Algerian rai, gnawa and Moroccan trad. Enjoyed the intimacy, simplicity and furnishings. Definitely coming back.",positive
"Abdul was a great host; we came in with a group of 6, and he brought us several small plates with bread and hummus (SO. GOOD.), as well as individual couscous dishes (including a vegetarian one for myself). Date shakes followed for dessert, and Moroccan iced tea was plentiful. Their customer service was great, and the food was very flavorful. He charged us $12.95/person, which was a great deal considering the large amount of food! Nice ambiance and decor for a small seating area, felt cozy. Definitely recommend, and hope to go back soon!",positive
"The seating is comfortable and the service was very attentive. They had a large party arriving when i arrived so i was pleasantly surprised to receive such good service as it is a small location (which can often be overwhelmed by large parties). The spicy Tangier hummus was delicious, and it came with a very soft flat bread. It was a great starter. I had the chicken Tanjine. It was very savory and I thoroughly enjoyed it. It came with couscous (of course) which was perfect for soaking up all the juices. There were small bones in the dish, which wasn't a problem, but something to be aware of. The portion was generous, such that I could barely drink the date shake that arrived at the end of the meal. In the past I have found date shakes to be overwhelmingly sweet - but not this one. It's made with peanut butter and cinnamon and was really good. I will definitely be back to try the rest of the menu.",positive
"Wow! We had a horrible day of travel returning to AZ from a week in Ohio finishing with a final flight that was more wild than some of the roller coasters we had ridden at Cedar Point. Before that flight we were planning on a big meal upon arriving in PHX to celebrate our return - but the flight left us all green and thinking a quick snack may be better. Then we pulled up Yelp and found this place ;) It was a bit sketchy looking from the outside and we had to drive past once to find the parking lot, but we've never let that stuff scare us off from trying a new restaurant as we learned a long time ago that some of the best food is hidden in the roughest looking places! I didn't think to double check their hours and we pulled in right a few minutes after closing. The owner was very apologetic and offered us food to go since it was their closing time. We explained that we had just landed and still had an almost four hour drive to Yuma ahead of us so to-go wasn't going to work ""but thanks, we'll be sure to stop in next time we're in Phoenix"". But upon hearing that he said ""I used to have a date shake place in Yuma, I know the drive you've got ahead of you - Sit, we'll stay and feed you for your drive"". So we sat :D Our daughter loved getting to sit on the couch and pillows at their largest table and before we even had our chairs under us there was wonderful iced mint tea in front of us and a small date shake for our daughter. Then before we could blink we had some great mildly spicy hummus and amazing fresh pita bread, followed quickly by a second non-spicy hummus that was served as whole beans rather than pureed. We could have left at that point and been super happy and satisfied! The owner then apologized to us in advance that since it was closing time he wasn't able to offer the full menu - but the lamb couscous and the chicken were available. We were already thinking the lamb sounded good so we went with it. The serving was plenty for the two of us and he brought us date shakes as well. I'm not normally a fan of date shakes but his were unlike any I've had before - less sweet and more savory with some wonderful spices and a peanut flavor that complimented the sweet dates perfectly. Our young daughter is a picky eater and was acting up a bit. We finally got her to try the couscous only to be embarrassed by her spitting it out and wiping her tongue off. But the owner just smiled and thanked her for trying it then gave her a scarf with plastic jewels and bangles on it which cheered her up greatly. We ended up stuffing ourselves silly and still had to ask for a to-go box :D The cook came out and shared his own Yuma story with us as well and he was just as friendly accommodating as the owner. It really felt more like being at a family meal than a restaurant they were so friendly and inviting. They then gave my daughter a second scarf absolutely delighting her and earning them a little dance show from her in return. When the check came I was wondering if I had read it wrong. There was no way that much great food and service could come with such a low price. Between that and them staying open past closing to feed us I couldn't help but leave a generous tip as I felt I'd be cheating them not to. Then as we were getting in our car the owner came out saying we were too generous and insisting on giving us a few small bottles of the argan oil they sell. Jaw drop. I don't normally give a five star review on one visit - but based on the other reviews I have no reason to believe that the experience we had was exceptional or unusual for this restaurant. I'm already trying to think up some excuses to get back up to Phoenix soon so we can enjoy Abdul's hospitality and food again soon!",positive
"Great Middle Eastern food. Amazing customer service. I ordered the lamb dish to go and while I was waiting Abdul let me try their hummus, ice tea, and date shake. All were great, but I was surprised how good the date shake was. I'm not a huge fan of dates, but the cinnamon and peanut butter mixed with the dates is amazing. Lamb and couscous were great and filled me up with leftovers for later. Definitely coming back with my wife and friends to get the full dine in experience.",positive
"We went with a group of friends last night and had an amazing experience. Abdul was the perfect host and spoiled us with house-made hummus and pita bread, carrot salad, peas soup, delicious chicken and lamb kebabs, the lightest, fluffiest couscous I've ever had, chicken Bastilla, and, of course, date shakes, It was all extremely good and Abdul treated us as if we were guests in his home. You must try this restaurant for a truly unique and delicious experience!",positive
"A recommendation from my pal Norm, always in good taste and never bad form. He always delivers with a solid five stars, so walk here or run or jump in your cars. Couscous Express delivers phenomenal customer service and awesome food! We were seated, greeted, and before I could open the menu, I was chatting with my lady on how I hope they have hummus on the menu. I was jonesing for some of that garbanzo bean delight, I'm sure my hands were shaking from withdrawals; I've not had any in about two days and my home supply was depleted. No sooner then I had finished that thought, the waiter brought out some of the best tasting hummus I've had, and fresh out of the oven pita. Was this guy reading my mind, probably, their service is just that good. We ordered the beef couscous to share, which was a great idea because it was perfect sized for two 'small plate' eaters, but I totally could have killed that entire dish myself, and then some too. Oooh, it was so good! After dining and sampling their house made date shake, I was assured by the waiter they had plenty more delicious food that he would love to serve me, especially their soup. I almost caved under the pressure, but I couldn't eat another bite; they sure do know how to make you feel like you're part of the family. Requesting my check, the waiter asked if we would like more hummus, more date shake, more anything, he is at our service. I'm pretty sure hat I replied with ""OMG, I'm so full and every bite was fantastic, I couldn't possibly take one ore bite!"" I think I'm coming to the conclusion that I'm not a fan of dates, I've had them on a number of occasions and don't love them; more of a neither here nor there sort of thing for me. I'll probably give the date shake another try if I run into it again, but if you love dates, they've got one here to satisfy that craving. Bring your friends, bring your family, bring your enemies too, if you're covering dinner at this spot, they'll change their mind about you. It's time to eat Moroccan food people, see you around and happy Yelping!!",positive
Loved Cous Cous Express. It is a nice hole in the wall place with amazing food and service. The cous cous is served in a platter (unless you order vegetarian) for the table so order a couple of dishes and share. I recommend the lamb. It was very tender and flavorful and the date shakes are the best part. The Chebakia is a very sweet treat at the end and similar to an item served in Indian Restaurants.,positive
This place is amazing. The lamb tastes absolutely amazing and the chicken is delicious. Don't forget to get a date shake and definitely try the mint tea! Service was outstanding. I will be a regular here,positive
"My son and I went and loved the food. We had the lamb couscous, my toddler loved the restaurant and all of the food. Looking forward to bringing my husband!",positive
At the first moment you walk in you feel welcome Start with the minimalistic authentic decorate The atmosphere let you feel for few minutes that you sit at street restaurant in one of the alleys in Marrakech market in morocco. About the food The couscous taste like a dreamy cloud. I start smiling on my first bite and that smile just getting bigger every time All the couscous dishes are amazing Vegetables/chicken/ beef/ lamb However my favorite is the lamb That cooked for hours and the fat melt in the sauce Also they serve Dailey home made dish/ salad With pita bread. Hot and fresh. They make there a home made ARISA. It's a mix spices a bit spicy but not like hot sauce that's the real deal. Every dish serve with mint tea And if you lucky you gonna have the honor to enjoy the one and only dates shake. Enjoy your next meal...,positive
"This is indeed a hidden Gem; I was waiting for one of these to arrive in Phx ever since I went to Marrakech, Morocco. It just felt like Morocco!!!! My partner told me about this little hidden place, so I took her for lunch and were we delighted! The food and the date shakes are to die for. To the owner Abdul, who treated us with much respect and hospitality we say: muchas gracias por su hospitalidad!! Merci pour voter hospitalité ! We will come back soon, but next time with four more people!! :) Amazing place...",positive
"A all inclusive meal, great hospitality and good food and decent prices. What more could you want? Sit down and you will be greeted by bread, carrot and cabbage dip like salads, great olives, and an aromatic tea. You did not order this, but it comes with the meal. They are all well prepared and delicious. You meal choices are simple. Couscous with your choice of meat (chicken, lamb, beef) or vegetarian(stewed veggies in spice). Price for this all inclusive deal are about $10 +- $3 And by all inclusive it includes the mentioned dip and bread. small plate of a couscous veggie garbanzo bean salad, tea and even a desert bite. The service was great too, imagine visiting a family members house and their soul goal is to make sure you eat and eat and enjoy yourself.",positive
"This place is really good! I took my meal to go and it was pleasant. Next time I will dine in just to experience good hospitality. The man behind the counter was super friendly and hospitable. By the way, get the lamb cous cous, it was amazing. I can't wait to return.",positive
"Wonderful delicious and savory food. Owners are really nice and treat you really special. Come here for a healthy lunch that will have you groaning in savory delight. Come here and try this you cant regret it. As a person who almost only eats vitamin and nutrient rich foods, couscous express offers a delicious option for diets such as mine. Go here if you're hungry looking for a value or if you are looking for the most quality for you dollar; this place delivers both.",positive
"ALL ABOARD! THE MARRAKECH Express has arrived in Phoenix! HIDDEN GEM ALERT! This is a tiny but exotic Moraccon Restaurant with only four inside tables and four big bench tables outside. Much of the food they serve are slow braised meats that mostly come with couscous. It's like what your grandmother would prepare for you if she was Moroccan. The male owner was just like my grandmother. I kept telling him I was full but he kept bringing us more food. Pricing is very low and portions are very large. (currently they offer a $5.99 lunch special) We entered not knowing what we'd order and then the owner introduces himself and makes light conversation with us. He tells us to sit down and he said he'd just bring food to us to try. We started with Date Shakes, Moroccan Mint Tea, House made Lemon Cured Olives, Fresh Baked Bread and Moroccan Carrots. It was all good and it was all fresh! Next came a soup. It was thickened with Garbanzo Beans and had noodles. This was a goat based soup. A BIG generous dishes of slow braised fall off the bone tender, beef ribs, and lamb arrive, a dish of stewed potatoes followed by a plate of tender flavorful dark quarters of chicken on a platter with more couscous and an assortment of vegetables. We also tried tasting style chicken bastilla. That's a puff pastry stuffed with their really good and tasty chicken, cinnamon and powdered sugar. What a FEAST! And it ended with house made Moroccan Desserts! Pricing was very low and potions were very large. A current grade ""A"" Maricopa inspection is posted. The Restaurant Front is Rough but it's a Gem inside. Parking might be difficult. (I parked next door) Get your Couscous on at Couscous Express! call them for their hours of operation Hours at this time are M-F 10:30-5 and Saturday 11:00-4",positive
Service was great - really friendly server. Food was good. Enjoyed lunch and will be back again. Thanks for a nice meal!,positive
"The food was really good but I'd like to mention the awesome waiter I had today. Kevin was really kind and fun! He was on top of things and was very friendly. As a rising star waiter, I think he deserves to move on to the next level! Great service. Great food.",positive
Loved the melt in your mouth meatloaf. Not as homie as Mommas but you know what left a taste of goodnesss in my heart. Love the cute setup and store. First time here for lunch not dissapointed one bit. It was my first time down in Phoenix yummm thank you server. Ice tea to die for. Unlimited tea. Taste like home.,positive
"I honestly only come for breakfast but if you've got a group looking for a southern style meal then head over to the C.B. As it's a family style restaurant. The wait use to be the issue for me but now you can go online to put your name on the waitlist so when u show up you aren't caught up in store buying a bunch of stuff (or trying not to break stuff) Overall food is good and comes out pretty quick. The congestion of people in the store or just the tables when eating can be a bit overwhelming. I'm a bit of a germ sensitive person so I gotta wipe down that Peg game (addictive game) and do wish they could do more to clean the tables and floors, but so much traffic it's hard to do without having a bucket out mopping or cleaning. I can never figure out the rules for bread (maybe for dinner request, but we always ask for it. Cornbread, biscuits, butter and jam... Additional Bottles of syrup available on request and I have to admit the staff seems to work together to support each other. Cleanliness is a priority for me so would like to see more done to improve overall restaurant & restrooms... I want it to feel more like s restaurant and not a truck stop country store.",negative
Great experience and food all around. The two hostesses were pleasant and quickly got us a table. Rachel was our server and was amazing. She had a fun vibe to her and she recommended the fried chicken special which most of us took. It was delicious just as she promised it would be. Constantly kept checking on our table and seeing if we needed anything or refills. Food: it was nice they were still offering breakfast menu at dinner as my Son was dying for some breakfast items. The young lady (Elizabeth?) who checked us out (food bill and a few store items we purchased) greeted us with a smile and treated us in a way that made you want to come back. Overall great experience end-2-end.,positive
One of my favourite old style American restaurant. I visit at least once a month. Price is cheap and food is good. Highly recommended.,positive
"Menu changed! No more delicious single patty 1/2 lb. bacon cheeseburger on a toasted large bun. Now it's a double patty on a small bun leaving a greasy splotch on your plate and in your mouth. Tasted blah as the meat vendor must have changed. Not the same. Whomever made this change must not of sampled the product. This was a corporate change going the wrong way. Normally my wife and I can always count on CB to have consistent quality, but not in this case. Yuck. Don't waste your $10 on this item.",negative
"Great Spot For Home Cooking Food! Great sweet tea! Great country fried steak or chicken meals! Great prices! Great sides, especially the yummy okra! Cool atmosphere. Friendly Service too!",positive
"Cracker Barrel USE to be our favorite place to eat - especially for breakfast, not so now. Why, you ask? Let me tell you. The food is WAY less than stellar! The biscuits, which use to be light, golden brown, and fluffy, are now HARD, over-done, and inedible (not to mention they're extremely stingy with the jam). The scrambled eggs (which I have) are hard, over-cooked, and cold. We ask for crispy bacon and it comes out limp (and once again, cold). My biggest gripe is the Diet Coke! The Diet Coke at Cracker Barrel is ALWAYS FLAT! Not sometimes, A L W A Y S!!!!! I think the warm liquid is poured over the ice, which makes it flat - just a guess. In short, my favorite place has turned into the worst. We won't take friends there any more, and we certainly won't be going back.",negative
"Great food and large selection. Nice comfy, homey feeling. Great lunch specials for $5.95. Amazing fried chicken on Sundays. Have been going their for years and its always good.",positive
"Since there is no possible way to say this lightly, I will be straight up and let you know what I thought of this place. If you are coming here and you're claustrophobic and you have to wait for a table, this is not a place for you to be. The staff is friendly, but some of the staff is not so friendly. Here's the reason I'm giving this such a low rating, we came here on a Monday morning looking to have breakfast before our flight. We made sure to give plenty of time so we were here by 10 in the morning which our flight wasn't until two in the afternoon plenty of time to make sure we have our meal without rushing. We have to wait 20 minutes for a table on a Monday morning, the lobby which there is none so we waited outside until our names were called. We were sat at our table, along with three other tables that were sat around us at the exact same time. It took our waiter 15 minutes just to come and say hi and ask if we want to drinks. By the time our drinks came back which was another 10 minutes, we were ready to place our order which we did. If you minutes went by, and then we started to notice the tables that sat down after us Headstart to receive their meals. We asked the waiter which we finally got his attention after 15 minutes of trying to flag somebody down. He said he would return, of course he did not. I then asked to speak to a manager which promptly a manager did show up. He checked on our meals which we discovered at that time where never placed, at that time it was realize we have been there for almost an hour with no food one drink and a lot of frustration. I have always wanted to come to a Cracker Barrel, but now no I will never return to one due to the lack of service I received at this location. I am sure other locations are much better and you give better service, but I will not take that opportunity to find out due to the lack of service from the staff here at this location. On a sidenote yes the manager was willing to give us a free meal which I was not willing to take because I do not want to wait anymore time for a meal to arrive.",negative
Ive ate here a few times. Its always good. I usually have breakfast but today i had country fried steak it was delicious!,positive
Just lunch to go. Once we got home and opened the roast beef plate to find two very small pieces of meat most of which was fat. Very Disappointed. .. My wife got the chicken dumplings which was a large portion and great taste.,negative
I would say this place is just okay. Service was fast but was a little over priced for just me and my son. He got french toast I got pancakes and we spent over thirty bucks. kind of wish we would have kept lookin.,negative
Food was just ok. It felt like a down home Denny's if that makes sense. If not oh well...lol. Service was great but the quality of food was lacking for the price. Probably won't be back anytime soon.,negative
This is my husbands favorite place to eat when we visit a city that has them. He loved his meal he always gets the chicken and dumplings. Unfortunately I ordered a grilled chicken salad and my chicken was raw. The waitress really didn't seem to think it was an issue. No manager came over or anything. Raw chicken is serious.,negative
"I love this place! My favorite thing to order is their yogurt and biscuits/gravy. It always smells amazing in there and the gift shop is cute. I don't like the crowded feel, but everything else is nice and I've always been seated within 10-15 minutes upon my arrival. Bathrooms are clean and the music is lively.",positive
I'm not a breakfast person it's usually my least favorite meal and I don't usually mind skipping it......but this place makes me LOVE breakfast. Great food great service and not over priced and I love the atmosphere!,positive
"We love coming here. We don't get to very often but when we do it's always nice. We've only had breakfast here 4 or 5 times, but we would go back any time. The food is always good and the service is always above and beyond expectations. Love the atmosphere and although it's always slammed and packed is worth it. The portion sizes are large, and you will never leave hungry. Love the little gift shop with all the neat things to look at. We always talk about buying little things but seen to forget after we are so full.",positive
"I Cracker Barrel! The Buttermilk Oven fried chicken is so good! Sometimes they run out of it though which is a bummer. The catfish is awesome too. Cracker Barrel is one of the best places for fried okra. It's hard to find elsewhere. I can't finish this review without mentioning or favorite waiter, Cody. He is so attentive, super nice and friendly. He also remembers what we like to order. Thx for a great dinner tonight !",positive
"We went on valentine day for breakfast. It was a party of 16, we were told that there was a wait of 20 minutes. ....30 minutes passed so we asked if our table or tables were ready.... the host told us that we had to to wait an additional 30 minutes... I asked to speak to a manager. When speaking to the manger there was no apologies all he said that he can not ""magically"" make room for us..... My response was WOW! I know this is not Disneyland! Unfortunately, we didn't get to experience great service, all we got is BAD service, sarcasm and unprofessional ways to treat a paying customer. I didn't even want to leave a STAR but I have NO CHOICE but to rate this restaurant for their horrible service in order for me to share my experience. I don't and won't recommend ANYONE with a large family to come to this place since they can't do MIRACLES (according to the Manager) to accommodate a paying customer, party of 16",negative
"This review is probably more a review of the location than Cracker Barrel in general. I'm from the South and appreciate good Southern food. CB is consistently good. It's not top-shelf food, but it's inexpensive so I feel like it meets my expectations. I've had consistently good service here and the employees are usually really friendly. I go every few months and usually end up here on Saturday or Sunday morning, so I've been very happy with the service and food, especially considering how busy it is at these times.",positive
"I love this place. I'm from California and we don't have Cracker Barrel. Every time I'm in Arizona, this is always my first stop. The service and food are great. My children love to play checkers while they wait for their meal and then we always enjoy shopping in the country store afterwards.",positive
"After being ignored down the street by Arribas Mexican grill, we enjoyed the spicy grilled catfish and the chicken fried steak, it was delicious!",positive
"Pros: Good food, good price. I love that they offer healthy alternatives like egg whites, turkey sausage, turkey bacon, non fat yogurt with fruit and more. Fun to look around the random store but why would you buy anything there? Cons: The wait is always forever to get in, tables are crammed together in 2 small rooms. No flavored creamer and drinks and food normally come out at the same time.",negative
"I have no Clue why people this this place was good. It was bearable at best. The food was not awful, but not anything to jump up and brag about either.. The Store is interesting and I suggest you look through and browse.",negative
Worst breakfast I have ever had. Ordered biscuits and gravy with sausage. Gravy not hot and had to ask for more and still not enough to cover biscuits and sausage. Was not breakfast sausage but some dry beef stick. Never again.,negative
I've gone there several times just for breakfast and have never been disappointed. I love the service. They are very friendly and thoughtful. I love the hash browns and the grits. Seems like a old fashion combo. The food is always warm to hot when I get it. The coffee is always full and I don't have to hunt down the wait staff to get my coffee filled. My mom came down from Montana and she loved the wall decorations (she could relate) and the over all experience.,positive
"First and foremost, I LOVE Cracker Barrel, so it pains me to write this review... I suppose I am just spoiled by the amazing Cracker Barrel chains in the South that I've experienced, but this place doesn't hold a candle. I ordered breakfast, which was just alright. I ordered Cheesy Grits and they were terrible - under cooked, no flavor whatsoever, and just had cheese on top. Gross. The pancakes I ordered were no better. They were covered in oil... to the point where I could squeeze the pancake and have it drip oil. I abandoned them after a couple of bites. The staff was super friendly, so plus one for that, but this is by far the worst experience I've had at this chain... ever. I don't think I will come back.",negative
"Yes...I admit it...I've a soft spot for southern food. CBs were reminiscent of the food I grew up with in childhood. Although not authentic in all flavors (to my memory), it certainly hit close to home anytime I was on the road. I was saddened to learn that there was nothing closer than AZ or Sacramento.... On a day of a craving, I hopped in the car, drove to this location and ordered my tradition: country fried steak, fried okra, biscuits, steak fries, mashed potatoes, and crumble for dessert. Service was good (consistent with the fellow CBs I've been to across the country) and food hit the spot.",positive
"Super bomb ! I give it 5 stars you have to try the veggie pizza,! It's to die for if your wanting vegan or organic they have it all!",positive
"Horrible customer service. Screwed up My order, initially refused to offer a refund or discount. And the owner lied to me On the phone. My correct order came almost 2 hours after I ordered and the owner felt it was fair to charge me Full price! Was eventually able to get a refund through eat24... If I could post zero star I would. Actually being lied to by the owner should be negative 5 stars",negative
Only one person working literally taking orders and cooking. Waited over 45 min and still didn't get only the JUICE I ordered . Asked for my money back after the people that ordered after us got their food before never again ! Horrible customer service,negative
This place is a hidden gem! I had the caprese salad. It was fresh and delicious. Service was really fast and friendly. Can't wait to try more menu items. Picked up an order on 7/25/16. Noticed the Heath inspection grade has been downgraded to C and the store smelled like sewage. Thought people should know before they order and pay online.,negative
"I ordered from this restaurant today at 2:30 through an app called Eat24. After receiving my food, which was on time:), I started to eat it and I ordered the soy noodles. It was dripping with olive oil as I tried to eat it and I quickly got disgusted. Being that I was hungry I dabbed the oil and tried to stay happy lol. Then I also ordered the quinoa salmon dish. So I opened that and it was like a soup. I'm not too sure why but I was only able to take about three bites before I was done with that. The last thing I ordered was a salmon wrap. Which was okay. The wrap was very slimy, but it was probably because I had it delivered and I understood that. After this I was going to come straight here because I was mad that it tasted like that after spending $40! But I thought that would be bad if I didn't give them the chance to fix it and make me like the food first you know. So I gave them a call and spoke to Isabel and explained everything that I just typed. After putting me on a 5-6 min hold, she told me that there is nothing they can do because to issue a full refund they need to be able to take the food back. But I threw the wrap and noodles away already. After that I was mad because I am a business owner and if there is something that my client is unhappy about, I will do everything in my power to fix it and make them happy. Even if it means I take a his or loss with their sale. It's not about the sale not but the 24 other sales later that you need to worry about. I will post a pic of the quinoa that I still have and I hope this review helps you when deciding if you should eat at this place or not. Thank you",negative
"It's hard to find a place that does delivery orders and doesn't require a nap after eating all the greasy food. They have A LOT of items (smoothies, juices, salads, wraps) I ordered a burger here the other day and even that tasted pretty healthy lol. The smoothies are real fruit & not the packaged frozen stuff some places give you and the juice is pretty tasty for being mostly veggies.",positive
"The fried mushrooms were not seasoned, but okay and I would order again. The real crime was with the caesar salad. Who & why would someone substitute real cheese for powdered cheese?? Not only did they use the powdered cheese, they liberally coated it all over effectively making the lettuce inedible lint. It felt like someone mixed my salad up with a 5yr old's spaghetti dish.",negative
"This place used to be my go to place for quick health conscious food. Unfortunately due to an experience with poor customer service, a 45 minute wait without notice or apology and an incredibly rude hostess, they have lost my business. I am a restaurant investor and have a successful business. If I was the owner of this establishment, I would seriously consider terminating this employee. I asked her once about the food and was received with hostile reactions. 4 others witnessed her lack of regard for service. Following that, she then ignored the next customer, blew them off completely. When he asked how long the wait would be for a wrap, he was then rudely quoted 45 min. She stated ""they were busy."" By that point, the room was empty. To add insult, once I was furiously handed my food, I realized that my favorite dish was packed up without avocado and any seasoning. In order to rush me out they just put whatever they had ready in a to go box, highlighting that the problem with this place is not just with the hostess, but with the entire establishment.",negative
"Just had the ribs, baked beans and potato salad. SUPERP. Very choosey about potato salad and this did not disappoint! I ordered extra sauce for the ribs and I was not disappointed. This was a delivered lunch and it came hot and fast. I ordered a full rack of baby back ribs. I will order from here again. I have them on speed dial.",positive
We ordered three salads and had them delivered for lunch. They were very good. The ingredients were fresh and the dressings in the side like we asked. Two of the three salads were missing an ingredient listed on the menu though.,positive
"Just discovered this place...Awesome whole in the wall..Excellent menu items for breakfast, lunch and dinner. The healthy options are incredible. I ordered the portabello pesto mushroom quesadilla on a spinach tortilla. I was thrilled when it arrived and it was very little cheese with a huge mound of grilled fresh veggies...Super Fresh, healthy and DELISH! The pesto was excellent, not to salty like most pesto sauces...Wow, it was a huge portion, could have been great for sharing but i was so hungry i made my lunch buddy order his own food. I will definitely return to this spot..Friendly service with a smile and loads of options, no matter what your taste buds are in the mood for, there's something for everyone...Can't wait to go back.....Only thing i would say is, PLEASE DELIVER FORKS WITH THE FOOD, instead of making guests wait to get forks so they can actually eat the food while it's still hot. Or put forks on the tables ahead of time. Thank you! ****WE TRIED THE PIZZA THE OTHER NIGHT FOR OUR 2ND VISIT-OMG, the flavors were unreal, so fresh and delicious-one of the best pizza's i have ever tasted---THANK YOU SO MUCH-KEEP IT UP******",positive
"I ordered a milkshake. It (along with the rest of my order) came very quickly, but turned out to be piss-warm, vanilla-flavored milk. The cheesesteak and fries were so horrifically salty that they wound up in the trash. $20 down the drain. Would not order from there again.",negative
"Their wraps are delicious, filled with fresh organic veggies. If a wrap is what you are looking for, this place doesn't disappoint. Tons of choices. They have spicy salt for their steak fries which I loVe, but often it's forgotten. You can fix that by asking for them to put it in the side.",positive
Always great food! Love the Kabobs! They are really careful with gluten free food and the food is always fresh! Thanks Maggie! Great service too!,positive
"Great! I had a delicious organic greens salad and a roasted eggplant sandwich, really great! I cant believe how inexpensive this place is too!",positive
Yo this service is slow as f*ck... I'm over here waiting for a goddam salad to go for like damn near 30 mins Wtf is taking so long to throw some damn veggies together!?,negative
"Amazing I have been ordering from Daddy's for over a year it was at one time one of my favorite restaurants alas this is no longer the case by using a popular ordering app which describes my delivery time as being 45-60 mins. the last 2 time I have ordered it has taken over an hour and a half. My milkshake arrived as flavored milk, my curly fries rubbery, soggy, and cold, and my chicken Alfredo a brick of glue. I will not be ordering from them ever again. If they would at least call to say that they are running late with my order and give me the option to cancel it this would be a very different review. The disappointment I have experienced with them has now encouraged me to write a bad review. I will now have to tell all of my friends that I have suggested this place to that I am very sorry for even suggesting it. I would not even take food for free from this place now!",negative
Was on vacation in Las Vegas for the North American Hairstyling Awards and was staying at the Hilton Grand Vacation Club behind the flamingo. I was too tired to go out for something so I saw this place on grubhub and ordered a pepperoni pizza. I was impressed by the menu it had EVERYTHING you could possibly want. Delivery was much quicker than estimated and the pizza tasted amazing. Wood oven baked. They delivered right to my hotel with no problems and they called my hotel room phone to let me know it was ready at the front desk. I will remember this next time I'm in town,positive
"I was just here with my dad, we walked in and there was 2 women on a table to the left i assumed customers. Turns out they weren't they were workers but we did not even get a Hello or Welcome. We sat and looked at the menu and in about 10 minutes no one had came to take our order. In those 10 minutes the women got up and went to the back. I made eye contact with another woman who had came from the back and to the register, i expected her to come and take our order. She did not. I peeked my head to the counter and saw her just sitting. I got up to place our order. We asked her if there chicken noodle was from the can she said yes. I had a doubt so i asked her once more, she then said no it was fresh. She did mention she was new. Food was good, shitty customer service",negative
"Nonexistent guest service. The food was just so-so- the chicken fingers were dry, the pizza kind of dry, but the wings were good. The chef salad was a joke. 1 slice of processed cheese, 1 slice of ham, 1 slice of turkey, quartered on top of a bed of warm iceberg lettuce. Plus, they messed up our order. We had placed it for pickup, so we had to make 2 trips for a mediocre $70 dinner. This will be the one and only time we order from here!",negative
