Reviews,Label
"I would just like to say that I am not a very picky person, when it comes to hotels or motels. This place is cheap, yes, but I'd much rather stay at a place that is clean and I feel safe in. The room was a good size but right when my friend and I walked in there was a guy and girl having very audible sex. I've never in in my times of going to a motels have felt more uncomfortable. The beds made me so itchy. I immediately regretted going there. Overall I would never go again. I felt very unsafe because there was people walking and talking throughout the entire night. Our car was parked pretty far so that didn't help. Don't go here use the extra money to find somewhere nicer.",negative
"Booked this place via my cell phone last minute on a spur of the moment road trip for spring training. All we needed was a place to sleep and get dressed. We checked in got our card to our room. Our room was all the way at the back of the hotel. Upon driving back we see several people loitering around, we see where our room there are more people loitering, a man fixing his truck, doors missing from rooms, broken windows, people starring us down. We turned around and went back to the front. The receptionist asked what wrong to which we replied we are not staying here we don't feel safe. He was going to refund us our money but since we booked it online through Travelocity we had to go through them. I called Travelocity when we returned home and they attempted to reach the hotel, when they finally did the hotel refused to refund us our money. We paid for a raunchy unsafe hotel room that was not used. Thanks Knights Inn for your outstanding and understanding customer service we will be sure to NEVER stay there and be sure that we Let everyone know that you keep guests money even when you know the conditions of your hotel and how unsafe it is for a family.",negative
"Would not recommend to my worst enemy. I'm not picky at all when it comes to these things, but this hotel did not have hot water, it is super outdated, cable TV was unhooked, and it is next to the freeway so it is loud. I didn't even want to try the breakfast after my experience!",negative
"Everyone here is high on meth and all tweeked out, drug dealers and prostitutes everywhere, you ll probably get robbed, very unsafe place. And i heard they had bed bugs in some rooms",negative
"This motel has policies that are essentially bait and switch. We specifically requested a a smoking room, they overbooked the property and tried to get us into a non smoking room. In addition, they demand a $40 cash deposit if you're local in addition to your room rental that they can hold onto if they think you violate any of their rules. There were more than a few drug users on the property. We had to demand our money back and they fought us the whole way. Go stay somewhere else. No other way to say it.",negative
"This hotel is disgusting. First of all be warned that it's right next to a strip club so it's obvious that it's a sex motel. Once I walked into the room I realize what a mistake I had made for not knowing the area. The bed had pubes in it, the walls had (grease?) stains. The pillow looked like it had been ran over all over the freeway and was stained with someone's make up (face down ass up?) This place refused to do any kind of refund. Basically the worst mistake I've ever made do not go here unless you have absolutely no qualms with sleeping in a disgusting place. Cannot believe I did not receive a refund.",negative
"This place got 1 star because they made me give a rating !!!This place is a scam DO NOT make reservations through the 1-800 number they tell you, you can cancel anytime as long as you call the location but the number they give you (602) 938-0286 rings with no answer. I didn't stay there and they charged my card 465.15 witch is more than what I was quoted on these ppl are scum called the 1-800 number back and got the run around and they didn't do anything they are so incompetent. Very angry!!!",negative
"Very expensive, for no refrigerator, microwave, or blow dryers. 3 nights cost us $590. Did not include any breakfast. I would never suggest this hotel to anybody. Very badly needs updated. Still the old type T.V.s.Also needs customer service overhaul.",negative
"I only wish there was a rating below terrible, because that is where this hotel needs to be rated. I booked & paid for a clean & fresh, non smoking hotel room with two double beds, and all that goes along with that. AND WE GOT NONE OF THAT ~~ This hotel has everything from rude ""i don't give a damn I just work here"" employees to the new paint trying to cover over black mold (I took pictures & will be reporting to health department), to musty smoke smelling rooms. Rooms prices or quality do not compare with comparable hotels in the area. We booked on line for a not smoking room. When we opened the door to our room the smell of fresh cigarette smoke almost knocked me over and I gagged. Went to the front desk, got another room & not an apology, but a smart ass comment. The second room was no better than the 1st. Went back to the office, and was given another room and got more attitude and rude comments. Third room was a little better barely tolerable but we were BASICALLY STUCK! We had booked on line and the ""desk boy"", as he referred to himself, was extremely annoyed and was more than happy to argue with my son in the lobby about the situation. And in no way was he going to provide good or even adequate guest relations/customer service. The ""desk boy"" said he would send an air freshener to the room. After some time and at least one more call to the desk, a guy with a spray bottle full of pink sickening sweet chemicals showed up. And without saying a word he began squirting down the carpet, curtains and our personal items (for no reason other than he was being a jerk). Our person belongs were up and out of his way. This proved to be less than helpful and did nothing but leave the carpet wet. And did nothing for the layer of smoke film on the tables desk & chairs The room proved to be way over priced when a lady who checked in after we did, getting one of the rooms we didn't want paid 1/2 as much as we did. The hotel should be accountable for the booking agent and have control and authority and control to override their decisions when things go wrong. All we kept hearing was YOU BOOKED ON LINE SO WE CAN'T DO NOTHING ABOUT IT. If booking on line is such a bad thing it shouldn't be offered. Our room was a double queen meant to accommodate 4 guests. We had to call several times to the desk to get more than the one bath towel in our room. And finally had to go get them off the house keepers cart ourselves.",negative
"Can't imagine a better dive shop. All the staff are friendly and professional. Special orders are never a problem. The several items I've purchased were top notch and Chad completely explained the benefits and differences between the models, NEVER any pressure to buy. Chad wants you to buy when you are ready and not under pressure to make a sale. I've been on several chartered trips, Lake Pleasant, San Diego and San Carlos, and have felt each time i was a valued customer. Training is by the book and you are not just another student. You are expected to know, understand and be able to confidently perform all the required skills before being given your cert card. That's the way it should be, training courteous divers who can handle the skills they've acquired. Small classes for individualized instruction. When diving with others its very apparent LP Scuba places a premium on training quality divers. No murky waters with LPScuba students! No more shore on my gear with LPScuba's boat at Lake Plesant!",positive
"Yes, Jeff at LP scuba was great to deal with. however, he is no longer there. i bought several items from them earlier this year. jeff said i could return if i had a receipt. unfortunately, a mask broke (mfg problem), they replaced with another one. they would not give me a refund, just store credit on the replacement. unfortunately, it got lost in the water. got the 3rd mask and asked for a blue edge. received a gray edge instead. chad at lp scuba only store credit. really? again? very disappointed with their service. emailed chad & copied janell 5 days ago, no response. their customer service is awful...takes forever to get an answer, they don't answer the phone, etc.",negative
"LP Scuba is amazing. I went on a weekend trip with LP to San Carlos, Mexico and it couldn't have went any better. It was so fun and relaxing to just leave everything up to Chad and LP -- from transporation to accommodations to dining location to diving equipment and to the actual dive itself. The equipment I rented from LP was the best equipment I've ever rented before anywhere in the world. And their experienced dive masters brought us to amazing locations in the Sea of Cortez. I'll never forget the memories of underwater dancing with sea lions. We also saw plenty of eels, octopus, and even an elusive sea horse. amazing water temp and visibility. I'd give LP my HIGHEST recommendation. I can't wait to join LP Scuba for another trip soon.",positive
"We did a trip to San Carlos, Mexico in Aug '14 with LP, what a great experience. They took care of everything, all we had to do was show up and have fun. The drive down was easy, great accommodations, fun restaurants/bars, GREAT diving, and easy trip home. I've dove a dozen dives in Cali, and this trip was hands down better than any of those. And the price was such a great value. Chad took care of all the details, so my son and I could just relax and have a great experience visiting a new area and having a superb set of dives. Highest recommendation!",positive
"I stopped by LP on opening day and they were able to take care of all my needs. I needed a visual inspection of a tank, a complete service of my first and second stage, and I signed up for a class. LP Staff was knowledgeable and had the side mounts in stock I wanted to look at. It's the closest shop to Lake Pleasant so it's just a quick stop to drop off tanks after your dives. They do Nitrox, and Helix fills if you are trained on them. Great shop.",positive
"This place is just as beautiful as any photos you see! Everyone was extremely pleasant & the grounds are very clean. We got a pedicure & a massage, both were fantastic. The nail polish is vegan & made locally. After our spa treatments we spent a few hours at the pool. The pool was very nice & the food was delicious. We'll be back soon!",positive
"We really enjoyed our girls time here at the spa. It was a bit hard at first to get a hold of them, I called (3 times) and kept leaving messages but wouldn't get a call back. I finally called he hotel directly and she emailed the manager and it was easy sailing from there!! I bought a groupon for myself, my mother-in-law and a girlfriend that was visiting from out of town. My mother in law was supposed to get a pedicure but she had just gotten one prior to her trip to see us. I called the spa and they were super accommodating to switch it for a gel manicure (the groupon was the same price) we arrived a few minutes early and were offered water or tea. The ladies doing the manicures and pedicures were very friendly and personable but still professional. I wanted to make our day a little more special so I ordered a bottle of champagne with orange and cranberry juice and they took care of all the details for me. We ended our day lounging by the pool and eating...it was just wonderful!! And the decor of he whole property is beautiful. The automatic gratuity that was applied and written in the groupon offer was less than $20 which I think is more then fair. We will definitely make another trip back!!",positive
"I'm at a loss for words for how grateful I am to everyone at the Scott Resort and La Vidorra Spa - they made me look like an amazing planner and were super on top of all of our group's needs... so here goes nothing: I'm the MoH for my best friend's wedding and had been planning her bachelorette weekend in Scottsdale from afar. By far the trickiest part was finding a spa that accommodated our large group (10), didn't cost a fortune, and had great additional amenities. After calling / emailing about 14 spas, I finally found La Vidorra. Upon first talking to Kellee, I thought this was too good to be true... the price was THE BEST we were quoted, the resort looked amazing, and Kellee's communication was incredible throughout. As I started planning the weekend more thoroughly, I realized I needed a brunch location as well, and Kellee handled arranging that for 12 of us. Since we were going to be there for a while, I decided a cabana would be ideal, and once again Kellee set EVERYTHING up. Upon arrival, seeing my best friend's (and everyone else's tbh) reaction to the beautiful resort almost made me cry. The decor at the spa is so trendy and lush and magical. While there, we didn't have to lift a finger -- Kellee personally greeted me at brunch and made sure that everything from valet, to cabana and spa location was clear. While at the spa, Jill took amazing care of getting us set up w/ our therapists. I heard rave reviews from the girls about their massages but personally I'm sure my therapist Ashley had to have been the best! I've had several massages and this has hands down been the best ever, which I did not expect from such a small masseuse! (That'll teach me to make assumptions!) At one point, she told me, ""you have sciatica don't you?"" and I couldn't believe she could tell that. She worked diligently on my problem areas and even went over our scheduled time bc she really wanted to help me out. If she lived in SF, I'd have a monthly scheduled massage w/ her. I tend to think once I've visited a US city, that I won't plan another visit there on my own, so that I can try and see ALL the places lol but honestly, the Scott Resort & La Vidorra make me want to head back to Scottsdale immediately!!! Thanks to all who made the day so magical!",positive
"5 stars are in order for my facial with Lauren I was able to experience yesterday. I felt beyond pampered the moment Lauren greeted me. The scott resort is my top- tier favorite resort in Scottsdale and La Vidorra Spa won me over as well. The facial lasted 50 minutes and consisted of a double cleanse and Clarisonic to begin, a tingling-moisturizing mask and while the mask set she provided me with a comforting dry scalp massage. ***heaven*** I'm pretty sure when she asked how the pressure was I mumbled something incoherently because I began R.E.M. After the scalp massage were light extractions and a brightening mask that followed, the brightening mask and all the products smelled so sweet and subtle. Fresh and non-chemically. I am sensitive to fragrance and these products were absolutely no problem to my sensitivities. During the setting of my Brightening mask Lauren massaged my shoulders and forearms which completely melted the stress of the hectic work week away. I was so impressed with her facial massage layering on my moisturizer and sunscreen that I applied my night serums at home the same way! It makes such a difference. I will continue to pamper myself with Lauren at La Vidorra and fingers crossed my husband is reading this and catches my clue for upcoming birthday and holidays! *wink-wink*",positive
"Ugh...I really wanted to like this place. I got a Groupon for pedis for my friend and I as a birthday treat. Ashley was very...opinionated to say the least. We were escorted in to the nail room, which was cute, and started looking at the polish colors (not even a minute of looking) and Ashely blurted out that I should just pick the color for my friend since we wouldn't be able to get the full 50 minutes since she had to clean the pedi tub between our appointments. There were two pedi chairs so I'm not sure why one of us could have used the other instead of having time taken away from what I paid for. Through both appointments, Ashely was just negative. For example, I told my friend I was going to Tucson next weekend and Ashley responded with ""there's nothing there."" Even if that ends up being true, I'm not sure it was necessary to say that. Also, my pedi ended up being 30 minutes...Two days later and my toes feel like they are on fire so I guess that cleaning the pedi tub didn't really matter in the long run since I def caught something from this place. Very disappointing to say the least. We will not be back.",negative
"My reservation was for 180 mins and Andrea took care of me. I know it is a spa and most people go for rest and relaxation, but I have had a shoulder, neck, and right back problem with muscle tightness and spasm that affecting my sleep and daily life. Andrea listened to me and gave me the right treatment for my pain. She was attentive to my requests and she communicated what she was going to do to help me throughout the session. She targeted exactly where I needed her to focus. I cried out of relief by the time she was done. Thank you Andrea for truly caring and helping me! The spa is super cute with aromatherapy and homey decor. I really enjoyed the entire spa experience!",positive
"Just know that if you buy a groupon for 32 bucks, and have gel polish on, and agree to the mysterious tip your total price will be well over 70 dollars- for just a pedicure. When I booked it, i was not asked if I had gel nails. Many people have gel nails, it would have been a basic question to ask. So when I got there and the nail person saw I did have gel nails,she immediately changed her attitude from friendly to not friendly and told me she wouldn't be able to give me many of the services because of the time it would take to take off the gel (and mentioned it would be another 20 bucks). The tip itself that the girl at the end asked if i wanted to do and me stupidly agreeing to (in this culture where we are conditioned to even tip bad services), was like over 20 bucks. Nothing special and bad attitude. my heels are no better than they were when i went in and had to listen to snooty talk about how awful any other kind of pedi / mani is other than the kind they give. pass. I guess elitist attitudes shouldn't be suprising at an elitist spa.",negative
"When you first walk in, you automatically feel a sense of zen and relaxation. The antique decor looks amazing. My massage therapist Leanne was amazing and my pedicure service was outstanding. Highly recommend this place.",positive
"We went here for a bachelorette party and the supervisor did a great job coordinating as far as I could tell. There was a cute table with champagne glasses with all our names, she would pour our drinks, etc. The treatment rooms were pretty relaxing though I could someone hear traffic noises during my massage. I would never want to pay the original price of $90 for a 30 minute massage. Massage Envy is just as good and I could get a 90 minute massage including tip for that same price. Despite the price, my 30 minute massage was good. No real complaints there. This review is really about my nail services. The actual services were not close to worth the special group rate that we received. I received the one included ""upgrade"" worth $10 for their ""gel alternative"" nail polish. It was already starting to peel up the minute I walked out the door. It's less than 24 hours later and I feel like I could have done a better polish job myself. The services were scheduled for 50 minutes each though I feel like it was just slower, not more thorough or detailed. I feel like the nail salons in strip malls do a better, faster, and far less expensive manicures and pedicures.",negative
"Great place to get your nails done at the last minute. My daughter and I called and needed a same day, semi quick appointment. Valerie was sooo very accommodating, calling in employees who had the day off and juggling schedules. She was able to get us in with Kelly and Christina, who were fantastic. We both got manis and pedis and still made it to our event on time, thanks to the folks at Jurlique. Would definitely visit again.",positive
I loved my facial! This spa is super cute and tucked away a little bit. The staff is very friendly and accommodating and I left feeling very refreshed. I'll be back for sure!,positive
Stacey gave the best massage (and I get massage treatments on a regular basis). He listened to what I needed and got the knots and kinks out after 2 days of hiking. Thank you. Will visit this place again if we're back in phoenix!!!!,positive
Had a super relaxing massage and hand treatment today. Easy to book the appointment and no waiting for my appointment. Very happy and relaxed!,positive
"I absolutely loved my jade facial with Kellee and my awesome massage with Nicole. I really enjoyed the mask, steam treatment, and the scalp massage that came along with it. Everything that she put on my face smelled so good and it was so relaxing! My massage therapist Nicole also went above and beyond what I had expected from a spa enviornment. She addressed all my needs and really listened to everything that I said. I was really impressed with the trigger point therapy that she used on my neck and shoulder area. She also let me pick between 3 different essential oils and I picked the green tea one and it was wonderful. I enjoyed every minute of it and I felt so rejuvenated. They have really good rates for local AZ residents and I will be coming back for some more services in the future.",positive
"Easy to schedule an appointment online. Great deals for AZ residents so I could actually get treatments at a nice hotel without paying exorbitant prices. Just like at the hotel, all the staff are pleasant and accommodating. My facial was very soothing and I got useful feedback on my skincare regimen. I absolutely loved my massage. If I lived in Phoenix I would return to that masseuse regularly (can't remember his name, sorry). And if you're not staying at the hotel they still let you use facilities for the day - gorgeous pool, lagoon, lounge areas, fire pits, and free wine hour at 5. And there IS a shower available at the spa - as well as amazing robes.",positive
"I received a gift certificate for there Spa Cation services for my birthday. The massage left me feeling very disappointed, it was supposed to be a full 60 minutes but only lasted 40. It was my first time and I was not impressed at all. Then the mani was supposed to be 50 min and she was done is 25, I also have numerous cuts on my cuticals. I asked for a simple french manicure on my toes, the white tips are so wide and there was nail polish smeared all over the ends of my toes. I actually stopped in at another salon on my way home and had them redone. I would never recommend this spa to anyone. So disappointing!",negative
"I will not return to this spa. There were so many problems, some of which I didn't discover until after I left. The biggest problem was the receptionist. I called several days before and ordered the $99.00 Arizona special and an eyebrow wax. Long story short, she never schedule my eyebrow wax, than she charged me for the more expensive $169.00 treatment instead of the $99.00! When I questioned her she said I recived the more expense treatment so that is the one I had to pay for!!! What!! I promptly told her that is not what I reserved and the customer should not have to monitor the treatment regime!. ( I have never had a facial before so I didn't even know what to expect). I spoke to the supervisor and she argued with me as well. When I told her this was terrible customer service she said ""would you feel better if I charged you the $99.00 price? yesssssss since that is what I reserved and what I expected to pay. The bill still came out much higher that expected. When I questioned that she said the customer has to pay the 20% tip based off the orignal non sale price! Wow I think a $60 tip was crazy. Also, when I got home I noticed the girl who waxed my eyebrows burned my skin under my eyebrow. I had a scab for several days. Than the manicure I had started to chip the very next day. Wow. I will stick to doing this myself. This was a very stressful visit and I will never make that mistake again.",negative
In town and looking forward to a relaxing spa day and ended up very disappointed. The massages were mediocre. We weren't staying at the hotel and there was no place to shower and get ready. We drove about 25 miles from our hotel to go to the SPA and hangout in Scottsdale only to have to drive 25 miles from or so back to our hotel. We had planned to have drinks and lunch at the hotel but couldnt. When booking the spa knew we werent staying there and I feel should have mentioned that there is no place to shower after the massage. Sad...,negative
"This review is for a treatment I received in February of this year. Sorry for my tardiness. I was at the Firesky for a conference. After hearing a number of conference attendees raving about the treatments they received at Jurlique, I was looking forward to getting in for a massage. I was scheduled at the end of the day, so I was a bit apprehensive about what the quality would be like - you know how the end of a workday can be. Was I silly to be worried! Jurlique is tucked into an building on the corner of the Firesky lot. It's got a small waiting area stocked with the typical spa goods and a few seats. An okay place for a short wait, and Enna, the front office clerk, was very welcoming. When Kayleen came out to introduce herself as my therapist, I was a bit nervous. I'm used to getting worked on by sturdy Samoan gals, not tall willowy blondes. But my nerves were soothed the instant Kayleen the Massage Ninja plied her trade. I couldn't put my finger on what she was doing that was not only relaxing me but loosening me up until I asked Kayleen about her techniques. She combines massage with acupressure, and it works wonders! Based on the experiences of our conference attendees, I'd say anyone at Jurlique can deliver a great massage. Based on my experience, I can say that Jurlique should do whatever they can to keep Kayleen on staff!",positive
"Two words: Vodkatini scrub...just get it. They scrub you down with this amazingly wonderful mix of watermelon, basil and vodka (yes, vodka) and then you rinse and they give you a massage of you choice...I did the 80 minute. Highly recommend and the woman in front (Ina, I think) is very sweet and knowledgeable.",positive
"I WANTED to love Jurlique. I took 3 friends for a girls weekend in February. We all received facials & massages. Masseuse was excellent, but for the price you would be better served going a couple blocks north to another spa that starts with a D and ends with an E. The aesthetician was terrible; 1. she did not have the room set up before I arrived, 2. she continuously & loudly banged things into the copper sink and 3. Her skill level was not at what I would expect for a $100+ facial. Lastly the woman at the desk was on the phone when I walked up to check out and put my purse up on the counter. She gave me a dirty look like I was a naughty child, I promptly removed my purse, stepped back from the desk & waited for her to get off the phone. When she finished with her client on the phone she smiled coyly and said ""may I help you NOW?"". Get off it lady - I'm adult enough to spend $300 bucks at your spa don't look at me like I'm bothering you!",negative
"My friends and I came here for Spa week and it was such a fantastic experience! It was a good thing we made our appointments ahead of time, because it was sure busy. There was a minor scheduling snafu but Jeff, the spa director, resolved it quickly. The spa is connected to the Firesky Resort which is a great place to stay for a weekend getaway. My facial was $50 (spa week promotion) but normally is $140. My aesthetician Jessica was fabulous! She explained all the products she used and didn't push products on me. I also got a massage for $50 but normally I think it's close to $130. They automatically add a 20% tip to your total. My massage therapist really loosened all the knots in my back and even gave me an option of the oil fragrance too. I picked lavender. The only issue I have is that this spa is that it's a ''boutique'' spa. So it doesn't have a sauna or waiting/tea room. If you come for a day trip, I believe you can get a day pass that allows access to the pool. I'm not one to splurge on spa treatments but couldn't pass it up for spa week. They offer plenty of other services like mani/pedicures and specialized massages & facials. Will definitely return again if they have more special deals available.",positive
"I had a gift certificate, so I decided to treat myself to a spa day and I'm so glad I did! First, I had an 80 minute massage/body scrub with Nicole! She was awesome! I felt completely well taken care of and pampered! Her touch was just right and the few times that it was too intense for me, I asked her to go a little lighter and she did. The body scrub was phenomenal! My skin now feels like velvet...and if you are from AZ, you know how skin can get. The surroundings are luxurious...loved the claw foot bathtubs! Then, I had my first facial ever with Lindsey. What an experience! It was a 50 minutes of scrub, enzyme, mask, moisturizer, massage and a whole lot of other things! Again, my face feels like velvet, really clean and looks radiant! Both practitioners were very professional and sweet! They really enjoy working at that particular spa. I also liked the receptionist with the pink hair...she was very helpful with choosing skin care products to take home. They offer some terrific deals during the summer months and they clued me in on spa week in October. I hope to be back soon! Thanks ladies! Gina",positive
"Yes, one solitary star and just because I cannot give you a perfect zero. Lets break this down. Service: I got a manicure and a pedicure. On Spa day, the total was a 100 or so dollars. Now at this price I expect one thing at the least. Cut my nails right ! The lady that did them, cut my nails straight across. And by this I mean my nails looked like a box, they did not curve along the spend natural line as one would expect. So for a 100 bucks you cant even cut my nails right ? Seriously a wtf moment So ok I forgive you for screwing up my pedicure, but when I point out to you that my nails were not done right on the manicure, you spend less than 5 seconds with a file and still leave it the same way, you should not be doing anyone's nails. (And then Cheryl or whatever her name was tells me how she hates doing nails!! More wtfs follow in my in internal monologue!) So I guess what I am getting at, is do not bother going to Jurlique. Even if they let you go in for free, you's be spending money or time or both getting it fixed. Yes, the place was bad enough to make me come out and review this place. Argh. What a flipping waste.",negative
"My sister and I went here on Sunday for spa week. When we arrived the receptionist asked if it was our first time. My sister had been there before, but I hadn't. All that got me was some paper work to fill out, every other spa I have been to usually gives a little tour of the place. Luckily we arrived about 15 minutes before our services as there are only TWO chairs inside to wait for your service, everyone who arrived after us, about 5 other girls, had to sit outside, and it was roughly 94 yesterday. The massage itself was nice. I had Seth and he did a really great job. I told him I liked a lot of pressure and that my back was jacked. He spent a lot of time on my back. the one thing I was sad he didn't do was the head rub and ear lobe pinching, but whatev. The room we were in was amazing. It had a huge soaking tub, shower and bathroom area. Very nice. Will I go back? Maybe for spa week...but probably not for a full service treatment.",positive
I love to save up to splurge on a spa treatment here. It's reasonably priced compared to some of the other resorts in Scottsdale. I especially love the Vichy Nirvana Massage.,positive
"Jurlique is a great little spa in the heart of Scottsdale. Not too big, not too small. Like Little Red Riding Hood would say, ""just right."" It is a nicely appointed spa with reasonably priced services and a professional, kind staff. I'm not a big spa person -- in fact, I've only had one other spa treatment prior to my visit at Jurlique -- but chose to indulge a little on my vacation. First up was a pedicure. Now, I'll reveal something that most people are shocked to hear: I have never had a pedicure! Yes, I know, weird. But, hey, why spend the cash when you can do it yourself. Well, yeah, that was my motto then, but after my pedicure at Jurlique, I've decided to indulge in the luxury of having your feet massaged and toes painted every once in awhile. It was divine! Second on my spa list was a lovely massage. Again, it was my first time, so I wasn't sure what to expect and a little worried I'd end up in more pain afterward. But, my masseuse was very professional, asking me what muscle to concentrate on and the intensity of the massage. It was delightful I left Jurlique spa so very relaxed and rejuvenated -- exactly what you'd hope for after a spa weekend.",positive
"I really wanted to like this place, because I'm a huge fan of Jurlique products. I got the customized facial. The process was fine; I was surprised I was not offered any extractions, which I've always gotten at every facial I've had. One star for the facial, which came with a short shoulder massage. And of course I loved the products. One star for the nice pool area and convenience of having an Italian restaurant on the property. Spa services mean 20% discount at the resto. One of the pools has a beach area with sand and all. That was nice. The spa itself... not so much. I understand this is not a huge spa, but I expect it to offer things like robes and shower facilities if they invite you to use the hotel's pools. I had called ahead when I booked, and was told that I would be free to use the pool and showers, etc. When I got there, I was told that it's Spa Week and we couldn't use the showers or get a robe or change in their facilities. The woman at the spa's front desk was unhelpful and actually made my friends and I feel very stressed because of her rushed attitude. I understand that Spa Weeks are often like packing cattle into treatment rooms and everything's chaotic, but isn't the point of it to introduce potential customers to the spa and make them want to come by for full priced treatments? After the way the woman treated us (as if she didn't have any time to deal with us discount-paying minions), my friends and i won't be coming back. I do, however, still love Jurlique products. But I'll stick to applying them to my face at home, where I don't get any attitude.",negative
"I think this is an excellent spa for what it is...but you need to understand what you are getting into. This is not a mega-spa, with big soaking areas and lounge areas and whatnot. You walk into a small reception area, get checked in and hang out a bit, and are then taken to your treatment room. This is a pretty large and luxurious room, you have a place to sit and a shower and your treatment area, but that's it. There are maybe a half dozen, or eight, I'm not sure. But this is not the place for a big group of friends, or to spend a day. It's just not that kind of place. But it is a place for high-class treatments from nice people. There were four of us (two couples) so we had a broad range of experiences with different treatments and massages and we all came out very happy. I guess we had six people work with us and all of us thought the attendants were talented and very pleasant. So if that is what you are looking for--it was what we were looking for--you should be very satisfied. Think of Jurlique as a place to spend an hour or 2 on a lazy afternoon, then get a drink outside someplace and head to dinner, and you will be happy. Think you are going to show up and 8am and be poured into your limo home at 5pm and you are probably going to be disappointed.",positive
"On Friday I spent my day at Jurlique Spa in Scottsdale. It was my first day off in a long time and I was excited to spend it relaxing. This was a 65 mile drive for me and my visit totaled $245.00 (that was the half off price). I know its taboo to list prices but I think its relevant to this review because its no small chunk of change for anyone in today's economy. I needed a few days to cool down before I wrote this review. Jurlique opened their business to the yelp community and offered half off on their services. For this alone I am grateful. As I walked in I was greeted by a very pushy and ""cold"" receptionist. I was very rushed by her. She didn't introduce me to the establishment or befriend me as a new customer. It was go go go. Following this, I was on a rapid assembly line by the rest of the staff. They started me off with the Signature Harmony Massage. This was literally a gewfest of rushed body oiling and back pinching. The pressure was light to medium but more light. This would have been nice to know prior to agreeing to the massage. I workout and I have knots, deep ones, that require some pressure other than light surface friction. I mentioned this but either she was unable to increase the pressure or she was very adamant about doing the specific massage. She was also very very nervous. Its difficult to explain but she just was. I don't think she has done many male massages. She was a very nice girl but the massage was horrible. It had no rhythm or flow. Nothing about this ""massage"" was relaxing and I felt like all I got for my time and money was half a bottle of scented oil. Next was the Intense Recovery Facial. This was done very well by Lindsey. She made an intelligent effort to get to know my skin patterns and truly adapted her treatment for my skin. She was confident and had a very good work ethic. I could tell that she knew her craft well. This included: exfoliating washes, steaming, painful but necessary extractions, a great mask, and lots of moisturizing. When she was finished I looked like someone pushed me into a gravel pit....and I couldn't be more thrilled. It's a good sign of a good facial, it is! Had this been my only experience here the over all review would have been much better. (My skin looks great this Monday morning!) To finish off my day I had Jurlique's Wildflower Pedi. I get Pedi's on a regular bases and I have never in my life paid $70 for one but I was looking forward to seeing what I've been missing out on. At half off this regular price I couldn't resist! I'm not going to get into too much detail about this experience because there is none. The water was scented and that's about the only nice thing I can say about it. The primary reason for my pedicures is to keep the bottom of my feet smooth and healthy. I noticed in Yoga yesterday that I need to make time this week to get an actual pedicure. -Sigh At the end of my visit the receptionist added the 20% mandatory gratuity (which should just be a called a fee of $70) to my bill and didn't ask me if I wanted to add more ( I would have liked to tip extra for the facial). The bill had no place to add an extra tip. This really bothered me. I don't understand what the target audience is for this Spa. Its not men under 30. Don't forget Jurlique we have money to spend too. I suggest that Jurlique take a step back and evaluate their quality of services. Just because its in Scottsdale and just because its expensive dose not excuse you from striving for consistent quality for every customer. In a down-economy, where services like this are becoming a rare luxury again, many places are offering a better experience for a fraction of the cost. If your going to keep your prices up there you better WOW each and every customer that walks in that door.",negative
"Didn't even get to go on a tour... Scheduled a tour on Saturday and on my there, I get a call that it's cancelled. I was told it's was due to wind. I get it, things happen. Reschedule the tour for Sunday. 30 mins before I need to be there, the tour gets cancelled again! This time it's due to mechanical issues. No apologies, just a refund that will be issued on Monday. I'm just irritated that they cancelled the tours, so close to the start time. Each time I was on my way there. I'm also frustrated that I didn't receive an apology for the inconvenience. It would have been nice if they offered a discount for a future cruise. I guess since they are the only cruise company on the lake, they can get away with that. Luckily, I live in Vegas so I'm driving my own car. However, if I was staying on the strip and on my way I would be super pissed. I would suggest renting a boat with some friends, instead going on the cruise. More flexibility and at least you'll get to go on a boat.",negative
A fantastic tour! It doesn't say it online but locals get a discount when you call in for a reservation. I believe it was $6.50 off the daytime sight seeing cruise. I'd recommend if you go during the day & want to sit on the top level bring sunscreen. Even on a sunny 70 degree day it gets very hot.,positive
"Clean boat with pleasant staff. Three tiers with the crowd rushing to the top for best viewing. Beverages sold on board. Online reservations not so easy for parties of 8+ but phone service was exceptional. They do allow smoking on board which we did not like, thus not 5 stars.",positive
"Got a gift certificate for Xmas (non-expiring) last year and tried to book twice earlier in the spring. Was told they cruise wasn't running due to mechanical difficulty. Was able to book about three weeks ago for today and got there but the boat broke down and the cruise was cancelled for safety/mechanical reasons. The person in charge (not the captain) told all of us the brunch was on them. They said everyone was getting refunded....except me....my ticket - gift was evidently bought through cloud9 last Xmas and Armark said they hadn't been paid the cloud9 yet and therefore I couldn't get a refund...because it would go back to the people that bought the certificate. Anyway, to make a long story short I ended up with a gift certificate that now expires in a year ...i'm sure those that bought my original certificate would not have bought it if they had known it expired in a year and who knows when I'll actually be able to use it....the food was good and better to cancel the cruise than to be stuck in lake mead somewhere.",negative
