Reviews,Label
"Two things that I can't stand are hidden fees and power-trippers. At this Budget location, you get both. I just moved to the neighbourhood and was very happy that this location was so close to my place. I've rented there before and the staff had been friendly and the price was right. A lot has changed since then. The pick-up was smooth and weekend staff were reasonable. My cargo van was messy when I picked it up -- not a problem for me, it's a cargo van and I expect a bit of a mess. The one day price seemed good $80 / day but that quote didn't include the required commercial insurance (+ $30, fair enough). However, when I returned, the weekday staff demanded to see my gas receipt. Apparently you have to supply one, though I've never been asked for one before. So, I got charged a service charge -- not because the tank wasn't full (they didn't dispute this) -- but due to lack of a receipt. When I pointed out that this receipt requirement wasn't explained to me when I picked up the van, the service guy (Barry) called me a liar. It's also nowhere on the contract (though it might be in the small font folder that holds your contract). Barry also demanded that I clean up the cargo van. Although I was initially happy to comply (I added a bit to the existing mess), I wasn't going to stick around after his insult. Oh, and did I mention the $5 parking charge?! So, $170 total for an $80 quote on the rental. Plus, a bit of abuse from Barry (free of charge). If this doesn't sound like the type of experience you want here's some other car rental places in the area: http://www.wheels4rent.ca/ -- On Nassau, has trucks but closed Sundays Enterprise Car Rental at Bay and Gerrard (on Bay, south of Gerrard) -- Haven't tried this one Hertz Car Rental at Bay and Gerrard (on Gerrard, north side, east of Bay). -- I've had good experiences here.",negative
"Even though I walk by this stretch of College Street all the time, I barely knew this place existed. That's probably because it's been a coon's age since I needed to carry anything larger than a body (not that I'm hauling bodies all the time, but that's a reasonable analogy mass-wise of the largest payload I've transported in the past couple of -- hey, why are you looking at me like that?). Anywho. I needed a rental for an out-of-town trip. There is a certain threshold of time and distance where hourly rental services like Zipcar and Autoshare become prohibitive. Spending the afternoon in Ancaster is one such vector. I showed up on Sunday morning at 9:00am a few minutes after they opened. It was busy with people returning vehicles, so I waited dutifully in line and listened to EZ Rock. After a 15 minute wait, I made it to the counter, plopped down my driver's licence and a credit card and I was good to go. Another five minute wait after that (it had snowed the night before and they had to clean the car) I got my wheels. A white(!) Hyundai Elantra with only 1,800 clicks on it. Because this is a newish location, I think most of the cars were as new or newer than the one I took out. I can't really describe the vehicle or my drive. What do you think this is: Car and Driver? My only issue with this Budget is that it's not set up to take cars back outside of business hours. This meant a bit of a rush to get back before 5:00pm, but the return was quite painless. The cars are clean and it was $50 for the day's rental (waiving all supplemental insurance). I'd recommend it. Obligatory Title Pun: Could God create a car so big he couldn't BUDGE IT? Menu Readability: Not too applicable, is it boyo? Need to mention: This location offers a free pick up service. What this place teaches me about myself: I hate white cars. They should be banned.",positive
I've gone to these guys ever since I moved to Arizona. I wouldn't take my car anywhere else. Friendly and trustworthy folks that will take care of you. Kyle and Matt do great work.,positive
"The best place to take your car for honest, fast car repairs. They tell you what's wrong, what needs to be fixed and what does not. My wife took her car in for an oil change and her daytime running light was out. C & R found a loose bulb, put it back in place and didn't charge a thing for it. And they got it all complete while she was at her workout at TruFitness.",positive
Got an alignment on my 2008 Lexus after getting new tires. I couldn't believe the difference. The handling had gotten gradually out of alignment. I wasn't sure if poor alignment was the problem actually. So I explained what the handling was doing and they took care of it. So smooth now. Thank you guys for the excellent service!,positive
"I had a great experience at the Anthem location. I had some problems driving home to Flagstaff, AZ from Texas and the towing company suggested C & R. I dropped my car off there on a Friday afternoon and ended up having to wait in their lobby about 5 hours for someone to come and get me as I'm not from the Phoenix area, and the entire staff was so friendly to me and almost made it fun to hang out there. My car was ready Monday morning and they called me right when they said they would. Once I arrived, they showed me exactly what happened with my car and what they did to replace it, which was awesome considering my knowledge of cars leaves something to be desired. Two days after I picked it up, I received a follow up text from the manager to see how everything was going. The extra mile goes a long way! Every time my car needs work I will absolutely make the drive down to Anthem to have them do it.",positive
"Kyle and his team are simply outstanding, trustworthy and provide the best customer service and quality repairs/maintenance and workmanship at a reasonable price better than any shop I've ever been to! I hope you all enjoyed your donuts in much appreciation for everything!",positive
I've always had a good experience at C & R Tire. They seem genuinely concerned about making their customers happy and satisfied. They were really busy the last time I just walked in to see about an oil change appointment. I was happy to come back another day but they worked me right in. I appreciate the customer service!!,positive
"Thank you guys for being awesome! We thought we had a reliable car shop down the street from, but come to find out this shop beats them! This will now be our home shop while we are here in Arizona.",positive
"Long story short! Traveling back home to California, car breaks down. These guys went ABOVE AND BEYOND trying to figure out what was going on with my ride. I cannot say enough about how friendly and helpful they all are. Josh was my contact there and he even gave my GF and I a ride to and from the hotel around the corner from them. If you need any work done on your car or maybe you just need tires, I HIGHLY recommend, no actually, I INSIST that you give them a call! If I didn't live so far I would totally go to them without a doubt! Thank you, Thank you, THANK YOU for everything guys!",positive
"This my go to Auto Shop in Anthem! Lonnie and crew are professional, honest, and trustworthy! Thank you for all you do!!!",positive
"My experience at C & R in Anthem was absolutely fantastic. We were visiting from Northern California and had a problem with the cooling system in our Kia Sedona. The staff at C & R were knowledgeable and thorough. They solved my issue and for us on the road again. When we are in Anthem, this will be the only place I take our cars. Thanks.",positive
I used to get pretty good service here but won't be coming back after today. I've been coming here for years and have spent a lot of money bringing in different vehicles - personal cars and company cars. The man up front is incredibly rude and condescending. Not worth it since there are plenty of other great options in town.,negative
"Nice to find a tire place that doesn't rip you off. I blew a tire on my trailer and really could have got raped but the crew here hooked me up with a great tire for less than a cheap Chinese one I'd gotten elsewhere. If I lived close, this would be my tire shop!",positive
"I was happy to find a C&R Auto in Anthem as they're known for having very capable mechanics. They performed a scheduled maintenance on my Prius. I dropped the car off, giving them permission to perform whatever it needed. The work was done within the hour, and they didn't suggest any unnecessary work (oil and air filter only). The shop was new and clean, the staff friendly and helpful, and the work was high quality and extremely reasonable. Living in Anthem, I put a lot of miles on my car and very much rely on it. It's awesome to find an extremely competent shop that's also honest and reasonably priced.",positive
"I went in for front brake rotors and pads replacement and extremely copacetic. I was referred to this place by my lady because she had a very positive experience. The persons who took care of me was Mike and Luke. They were honest, which is something you don't find in a lot of the auto shops if you're mechanically ignorant, but they'll tell it like it without the extra BS services that you don't need. Since Luke did an excellent job on my car, I will be bringing it back to get my back brake rotors and pads replaced. The fact that they gave me a reasonable price, if not the best I've seen for this type of service, they just bought a loyal customer. So if you ever need automotive or tire services, come prepared with your questions and car symptoms. These guys will tell you like it is, save you an extra few bucks, and not leave you running around in circles. Hope this review will help those who cringe going to an auto shop due to their shady services, but I trust this place because of their reviews, my first time experience, and A+ BBB rating.",positive
Were on our way to Flagstaff from Mesa when our car started misfiring. Was a great experience with feeling stuck with two kids on our trip. They got us in and fixed within the hour. Guys were super friendly and nice and informative. Glad I found them on here!,positive
"Dealing with honesty and integrity is a blessing, but this entire crew is also knowledgeable and friendly.. We've gotten to know all of the service techs as well as the mechanics who service our vehicles by name. Lonnie and Mike are excellent and super friendly service advisors while Luke,Matt and Mason are the reliable mechanics that actually service all of our vehicles .. Kudos to a staff that works well together and are always there for their customers .",positive
Taking our vehicles to this establishment is a comfort and joy knowing the job will be performed correctly. The honesty and integrity of their entire staff is a blessing.,positive
"Take your car here and then take it easy because you'll be in good hands. These guys are honest, reasonably priced, skilled, and great to work with!",positive
"Very Happy with my service here! Kyle and Matt make a great team! Had my ball joints replaced at a nearby competitor and they failed after only 30,000 miles. Original ones lasted 130,000. C&R determined that the parts used were not top quality parts. The quote to fix everything at C&R was slightly lower than the ""we're sorry"" quote at the other shop. My son had some work done here also and some details were left undone. They quickly corrected the problem and offered him 4 free oil changes for his trouble.",positive
"C & R Tire, (Anthem), are standup guys, my oil change went over the time estimate by about 20 minutes, because the Tech doing the oil change slipped and cut himself bad enough to need stitches. He finished the oil change before going for medical help. C & R then reduced the bill because of the delay down to $12.43. You can't go wrong with these guys.",positive
I went to C&R Tire after initially going to 2 different businesses to get my tires balanced and rotated and an oil change only to be told they were booked. Once I went to C&R Tire they immediately took my truck in and went to work. Great experience and all the staff were professional and very courteous. The waiting area is clean and has coffee and water available with a TV. The work was done quickly and proficiently at a reasonable price. I would refer my friends and family to them and I will be back.,positive
"The staff at C & R are super friendly, helpful and knowledgeable. The Store Manager, Lonnie, is fantastic! I had two brand new tires I needed on my Jeep and they had them there the next morning and were finished installing them in 45 minutes. They made me feel very comfortable and assured that I was in the right place. I would recommend them to anyone!",positive
"This has to be one of the most honest mechanic shops I've ever dealt with. I am grateful for their assistance and integrity. What could have been a huge, costly delay was avoided due to their quick diagnosis and repair. I was able to finish my journey from Texas to California after they fixed my car and got me back on the road. Thanks!!",positive
Couldn't have been a better experience. I will and have recommended this location to many friends and family. Tom was especially helpful and made what would be a negative experience so much better. I went to him for a second opinion and got much more done for significantly less! The other shop was trying to take advantage of me and it might have worked had it not been for meeting with Tom. He even checked my spare which was flat and I had no idea. One month later I had to use that spare on the side of the highway and was on my way in 20 minutes as opposed to hours waiting for AAA as I was in the middle of nowhere. What a life saver!!!,positive
"I really can't say enough about these guys, as you can see by my 2nd review. we bought and additional car for cash that needed a little maintenance, and my own car needed a tune up. Both times Dexter mentioned there were a few minor additional repairs they could use, but that neither one of them were that important to do right now. I have never ever had a repair shop not try and push as many repairs at once. They are honest and personable and we are loyal customers",positive
"These guys are great to work with, talk with Dexter, he works to understand your situation and always has good recommendations I have been taking all my cars to them for several years now, never a complaint Support your local guys! Matt L",positive
I have been using C&R Tire for all my cars - 6 - for many years. I usually go to the Tatum & Bell location. Ralph and his team are very professional and have always done exceptional work at a very fair price. I highly recommend them!,positive
"I called C&R tire to get information and they were very helpful and nice. They were extremely honest and straight forward. When I walked in every single employee acknowledged me and were friendly. The issue ended up being very small so they fixed it for free (i payed for diagnostics). I also needed new tires, so he gave me a very reasonable price and several different options. They also fixed a broken tail light for free. Overall they were Nice, honest, Straight forward, and fixed my car for way less than I thought they would. I will most definitely be using them in the future for all my car repair/tire needs.",positive
"I went in with a brake issue and it was fixed for a reasonable fee. They looked at everything else, told me what else needed fixing and gave me estimates for it all. Then they just did what I wanted. No pressure or guilt trips. That's what I want from a mechanic!",positive
"I am a part time resident in Anthem. We have been looking for a local auto service company that we can trust. Today I had the oil changed on my Acura. Unlike other service stations I have worked with, they provide the oil service to manufacturer spec, e.g. Acura reocommends 5-20W oil. They also inspect fluid levels, tire tread/wear, battery performance, shocks, plus other checks as a part of the service. After the service, they sat down with me to go over the findindgs. I liked the fact they were not pressuring me in any way to have the findings correct; they just factually reviewed the results. I feel I can trust them. Another reason why I feel this way, C&R said the tires were ok based on the tire measurements. Another tire company, earlier in the day, had also measured the tires and said that the tread on two of the tires was low and needed to be replaced. C&R said the tires have another 5-10k miles left. Another thing I like is they have a Master Tech that has been trained on Acuras. This tech can do most of what the Acura dealers. Lastly, I like the fact they are AAA Approved. Not many auto repair places have that approval because the process of getting approved is very rigorous and they do need to respond to and correct/resolve, as applicable, issues that customers raise as a part of keepng AAA Aproval. Based on this experience they are now my Anthem auto service provider of choice for my car.",positive
"I wouldn't buy anything from Camping World if I were you. I encourage you to get internet quotes from several places for the RV you want. DO NOT TALK TO AN IGNORANT SALESMAN... and DO NOT go in person until you have struck a deal. Generally speaking, all salesman are liars who have little to no product knowledge. So go check out the RVs WITHOUT a salesman present, take pictures, and try EVERYTHING OUT. Look at other people's reviews, and use the various internet quotes to get the price DOWN on the RV you want.",negative
We bought a brand new trailer with a flooring defect from here that was to be replaced. They called us and said the floor was in and to drop it off. They took our trailer for 2 weeks and called to have us pick up. When we went to pick it up we discovered that they NEVER TOUCHED or REPLACED anything on the trailer and did not even have the flooring in. This place is 45 minutes from our house. We made two trips down there only to discover they did nothing and lied for two weeks that the floor was done and that we needed to wait to pick up due to the smell of the floor glue. I'm not sure whom they gave our floor too but they didn't offer any type of compensation for our time or the inconvenience. The sales experience was as awful (bought in March 2018) and the customer service is non existent. I am horrified at how we have been treated and strongly urge you to purchase somewhere else. You can't trust them.,negative
"I purchased a brand new trailer form here in December. While purchasing the trailer everyone was my best friend and was offering to help with what ever I needed. I took it out dry camping for the first time in January and the ignition on the refrigerator was bad so the fridge wouldn't run on gas. Upon bringing it in for the warranty repair I met Brad. By his demeanor if it was as if I was inconveniencing him by bringing in the trailer. Brad has zero customer service skills. I came in later to try to figure out why I didn't have a part that was supposed to come with trailer when I picked it up. He called the keystone rep and the rep confirmed that the trailer should have come with the part. Brad then sent me to someone else who ""would take care of it"" only for that person to tell me they couldn't do anything and to talk to Brad. What a JOKE of customer service at this dealer. You're real important until that check clears and then they couldn't care less!!!!",negative
"Wish I could give zero stars!!! The service is HORRIBLE! My husband and I are planning to purchase a Travel Trailer but have no idea where to begin....length? How many people does it sleep? What are the different features? The guy that was showing us the various trailers was super rude. He rushed through the information as if WE were keeping him from something else! I believe he thought we weren't real customers.... By the time we got to the 3rd trailer to look at it I was done and ready to leave! I think his name was Troy but whatever the case, he was a total a**hole! I refuse to come back! Kick rocks!",negative
"We have nothing but great things to say about Camping World. We just purchased our second trailer from them. John and Mike in sales are both knowledgeable and easy to work with. Never once did we feel pressured into a sale. Both were more than willing to go above and beyond helping us purchase the right RV even making sure we had the correct tow vehicle and equipment so we were safe. Joe, Hector and Oscar in the service department have always been fantastic to work with. Sometimes even giving us tips to fix issues ourselves to prevent a trip to the shop. Joe in finance was also great to work with. Taking his time to explain all our options and add ons and not getting frustrated if we turned one down or asked a million questions. If you are in the market for an RV or need any service done on yours, you will not be disappointed in camping world.",positive
Bought our second Tt at Camping World over the weekend and we were blown away at how courteous and friendly the staff were. Our salesman TJ was awesome and made us feel comfortable right from the get go. We traded in our very first Tt for a brand new model and we could not be happier. Will definitely go back to this location.,positive
"We bought a used class c that needed a few things fixed some were under good Sam warranty. The ladder had broke, the step pin broke,and the awning but according to camping world nothing was covered or maybe it was just our service writer Kevin who from the start was very condescending about us even buying the RV and that we were even stating off . Also needed a gasket for the toilet camping world was charging 340$ you could buy a new toilet 300$ which includes installation. we ended up taking the RV out of there and will have the Work done by someone else. Most of the reviews here are correct I wish I would have paid attention",negative
Another bad experience at camping world below standard customer service as God is my witness don't think of purchasing anything you will be very sorry,negative
"Absolutely the worst customer service. Went to buy a trailer. Budgeted $30000 on a new one, but service so crappy, decided to purchase used from private party instead.",negative
"BIG ZERO for the repair department!! We have an Alpine just a couple years old and the roof peeled back a year ago. They replaced the entire roof charging more than they quoted and taking longer than they quoted. The caulking looked like crap... embarrassing to pull it around but we let it go because we figured if thats what it takes to keep the roof on... guess we put up with it. WELL... 10 months later the roof peeled again. Repair department integrity DOES NOT EXIST. They quote you repair time and price and something always ""happens"". Try the boulder camping world or someplace else....save yourselves from the stress and disappointment!",negative
I would like to know what happened to all the horrible reviews this company has received on Yelp. They are all gone including mine. The latest of my camping world saga is that my Dash Air went hot again for the 5th time in Three years. Yes Camping world did the repairs every time.This time I had it repaired in two days some where else and it blows colder than ever did when I got it back from Camping world. Never gain will I go there and I don't know why they are so busy with all the bad reviews.,negative
"We've had several warranty repairs done here and Mike Hulsey was so easy and great to work with. I can't imagine the stress his job carries!! He has so many people that want their units fixed immediately, and like others, our RV is our home which adds to the pressure to do it perfectly. Warranty work is never quick or easy. Pictures have to be taken with paperwork to fill out to send to the factory. They have to approve the work before Camping World can even touch the repair that needs to happen. So getting upset about length of repair time is silly unless there is an extreme amount of time taken. Really anything less than 2 months is reasonable. That was a hard fact to learn with our first RV. But it always got fixed and Mike is friendly and knowledgeable. He kept us in the loop on repair status. We recently had a towbar and baseplate installed and we are excited to hit the road and test it out. Thanks Mike!",positive
"My wife and I recently bought a preowned 22'Premier Ultralight travel trailer. Our salesman Robert Dustin was great. He greeted us asking if we had questions. He took his time and there was no pressure whatsoever. We closed the deal. Jeremy in finance was a pleasure to deal with as well. Can't forget Kay at the front desk. Very nice lady. What follows is why I gave a 5 star rating. We had dropped off our vehicle to have the hitch and wiring installed. When we arrived Nothing was done and I was upset. Lori (very pleasant lady) asked she could do to assist and I explained the issue. She looked into this and said someone would come to explain what transpired. The service manger Mike stated that our vehicle was not rated to tow the trailer. This was very disturbing as Robert and I both confirmed that it was. The service team started to dig into this further. After about 20 minutes they discovered that had incorrect information. Well now it was too late for anything to get completed for install. Understood we are several miles from the dealership so it was frustrating. On the way home being disappointed I received a call from the sales manager called and he stated he was aware of the issue and asked if he could talk this over with his GM Jesse Jensen and get back to us. The next morning Mike called me taking ownership and apologized. I thanked him and we worked through the inconvenience. I stopped by the next morning to do the walk through and was greeted by Robert. He apologized as well and expressed what Camping World was doing to make this right. The walk through with Jesse from service was great (a real nice guy). I also have to mention Josh. Although he was not our salesman,he took the time to assist with the audio system in our trailer. I then met with the GM Jesse and he was apologetic and asked if everything was satisfactory. I said it was and that he and Camping World should be proud of the staff that they had working for them. If we ever decide to purchase another RV, Camping World will be our first stop. Joe Glazier",positive
We stopped to get help with a safety problem using our trailer towing system. We also thought we would get propane while we were getting help. After waiting for 20 minutes no one offered to try again to find us help. Too busy to dispense propane. Too busy to help a traveler with a safety issue. A very disappointing experience at camping world.,negative
We love our new RV. Everyone was wonderful and helpful! The promptly help with any concerns with your vehicle and we were very happy!,positive
"Update 2: We brought our class A in to get a tow package for the Smart Car. Everything went smoothly until the Roadmaster celanoid failed. Twice. Luckily the techs discovered it before we left the parking lot. John-John, Oscar and Denny refused to give up. Finally a good celanoid was delivered and everything works great. These guys went above and beyond for us. They spent hours showing us how to connect and disconnect the system. They went on a drive with us to show us how it works. These are awesome people! No complaints at all with the service department! Kudos to Mike for having a great team. Update: Since purchasing our new motor coach, we experienced several factory deficiencies in some areas. We were told by other owners, it doesn't matter if you spend $80g or $500 g, there will be kinks to work out. We had the toilet or some part of it break, three times, the dinette conversion bed was not properly constructed making sleeping on it dangerous and the whole entry door was crooked. All of these issues have been handled each time efficiently and professionally by the Camping World service department. While they don't like seeing us so often, we have come to know several employees by name and have a good relationship with them. The service manager Mike is awesome and makes every effort to get things done in a timely fashion. John Miller, PDI, knows so much as he used to work at the Thor factory and John, one of the technicians is extremely knowledgeable. We don't enjoy having to keep taking the thing back but it's so nice to be greeted warmly by our salesman, TJ and the other staff. My husband believes people in the service industry should be tipped whenever allowed and these folks are no different. A few bucks and a sincere thank you go a long way. We are looking forward to many road trips and adventures in our rv.",positive
"This place is a F@$KING joke!!! AVOID AT ALL COSTS! We're currently out in the middle of the California desert trying to fix their F-up ourselves, will update this review later.",negative
"I didn't think our experience with Camping World Service (CWS) could get any worse after purchasing the rig from CW in Boise. Why Boise? The rig was $16,000 cheaper than the ""best"" offer in Vegas. We had 3 minor repairs that were covered under warranty after bringing the rig (2016 Montana High Country) home. We had to wait 3 weeks to get an appointment. It took another 2 weeks to get a phone call saying they finally saw the coach and would let us know what was needed. Why the hell did I have a freakin apppointment for it to sit there for 2 weeks!!! Then a few days later a phone call that the parts had been ordered and we could pick the rig up. Excuse Me!!!!! It's 1 1/ 2 hour round trip from our northwest Las Vegas home to CW. We left the rig there. After another 3 weeks I got to pick it up. Here's where I really get irritated. The lot man brought the rig, dropped it and left. I'm there by myself trying to line up the coach to our 5th wheel, and the coach has no battery power to lift it. I walked the 50 yards back to the ""service"" department to get help. Whether it was my husband or just myself hooking up, someone should be there to ensure that we're good to go. I truly wish that Johnnie Walker RV carried the brand we bought. We love their service department and have always felt like a valued customer. Moral of this story- Camping World Service, whether it be located in Boise or Las Vegas should be avoided if at all possible.",negative
"Not the most ethical sales people (Steve T) Will ruin your buying RV experience. When you go in there to make a deal with them - the first words that came out of his mouth was ""Be prepared to take a BIG loss."" Seriously!? who starts off a negotiation like that. He tried telling me the trade in value for my 2016 travel trailer would ""depend"" on what I was buying. That was the first flag. Your trade in value should be your trade in value weather you buy something new or old. Thats a classic sleezy salesman tactic of working it into their profits. He told me originally the trailer I wanted was in the ""High30s."" When I told him I had a trade in, He changed the price to 49k for the trailer. When I told him that was way too high of a price and I know what that trailer should go for - he lowered it to 35k within seconds! So Ridicules. The guy was totally arrogant and made my skin crawl. Terrible experience.",negative
"I bought my 5th wheel here about a year ago, and had a positive buying experience with Sten. I was even able to include a 4 year extended warranty on the used unit. A year later, this is my first experience needing service work done. And I am beyond impressed with the staff and service department! ~ Prompt with communication and returning my calls. ~ They were flexible with their full schedule, seeing as I have an upcoming trip and limited time to get necessary work done. ~ They worked with my extended warranty company to get just about everything needed taken care of for my deductible. (Which considering insurance warranty work is not always as simple or quick a process) ~ Quoted me a very fair price for new tires. In summary, my entire experience with this Camping World had exceeded my expectations! I am beyond impressed! It's very rare to find a big company like this that still upholds the small business ethics, ""Valuing the Customer"". I will recommend this place to anyone looking for a RV, knowing that they will stand behind their products beyond the sale.",positive
"This is the worst Camping world that I've ever been to and I've been to allot of them that I've lost count. I decided to buy a trailer and Mike Walsh was the sales person. It must had been my unluckiest day ever to have Mikes name up next as the sales person. The sarcastic egotistic man needs to pull his head out of somewhere bad. Then once I decided on what I wanted to buy, I had to deal with Mr Ashtray Paul in finance. Paul the Finance Managers office smelt like everybody just got done with a smoke-out in his closed office. I got home still choking. Gag!!! But what do you expect from a Gambling City? I leaned my lesson the hard way. All the Camping Workd misfits and rejects must get sent here to this location. I told them I wanted a 20 year loan and both Mike and Paul agreed, but when I signed all the paperwork a bombshell was dropped at the end that it was a 10 year loan and at the end it would automatically be started over with another 10 years, so I signed and agreed. But something bothered me a couple weeks later so I called I called the bank and found out that I had been lied to. It was a 10 year loan and a balloon payment at the end, or you could re-apply for a loan and see if you still get approved. Now I smell a gimmick and probably out to get more money and a higher interest rate. So I immediately refinanced with someone I trust for the whole 20 year period. Then, I had warranty work that I mostly pointed out before I took possession and that became a nightmare. They have several mikes and you constantly get transferred to the wrong one even though your specific which one you want. It seems to be something that is done on purpose by the gals that answering the phones. It gives the opertunity for the correct one to say ""I didn't get your voice message"". These sin city gamblers are game players and play stupid. They can never fix anything right the first time as if the mechanics are misfits just like the sales and finance manager. This location should shut down completely and send all the business without the employees to the Henderson, Nevada location to handle. And another sad thing about the Las Vegas location is when you buy a new trailer and want to buy things for it, their stock of items is horrible. They don't even stock a complete set of anything in any color. Like I said: Missfits. I would like to say ithe hot weather is the problem, but I can't because Henderson Nevada is just as hot there and they are Great-Fantastic! And then there is Jesse the Genderal Manager here at the Las Vegas location, who is just there without a clue of what he is suppose to do. He just sits in his office pretending to be working and avoids handling any things. Jesse is like the used salesman that never learned how to sell, but has the smile and Knod down, and makes promises that the problem your having is unacceptable and tells you that he will get to the bottom of it, and yet does nothing. His title should be the Babble Manager. The best advise that I can give you, is never get out of your vehicle and go in. Drive-Drive away and go to a different location or another company that cares, because this Las Vegas lotion is horrible, the worst in sales, needed supplies stock, maintenance, management, and most important - customer satisfaction. Please don't follow my mistakes.",negative
I have had very good customer service in the parts department at this Camping World. Phil in the store has been very helpful in getting generic parts for my trailer and Tresia in the OEM Parts department has been a good liaison with Forest River on specific parts for my r-pod. I would use them again and recommend them for parts.,positive
"I hope this helps anyone out there who are looking for a store to buy your necessities. First off go to the Henderson location. They have a pretty large store and pretty much have mostly everything you need. I went to the Las Vegas Camping World and it was so small. I went there because I had a $20.00 coupon I needed to use, so I went in to buy RV step covers. They had them, but they were higher than the internet price. There were 2 sales people there, one girl who had short black hair and had tattoos up and down her arms, and a guy who looked like he just did not care to be there. She told me that she could give me the internet price, but she would have to charge me the shipping also. I looked at her in disbelief. She said it is better to pay the price they had posted, it would be cheaper. So I bought them and a tire gauge. I used my $20.00 coupon and got in my car. Something made me call the Henderson Las Vegas Camping World and talked to a service tech who just happened to answer the phone, he looked up the price online and said that the store will print out the sale page on the internet and give the price the internet has, no problem. I tried to return my RV Step covers and the tattooed girl said she could only give me back the money for the RV Step covers and would not give me the $20.00 coupon. She said to go to the Henderson Store and they would credit me because I was in the system and when they pull up my Good Sam membership the transaction will appear. So I guess I will be going back tomorrow. I can not believe that Camping World would condone this kind of service, including all the other bad reviews. Anyone who goes to this store who could be a potential Good Sam member would just walk out and never go into a Camping World again. They also have a very small assortment of needed items for the RVer, being off Las Vegas Blvd you would think that they would be a big store with good customer service. If you are traveling and need to buy supplies for your RV or Camper go to Henderson. If you are going to buy an RV, Go to Johnnie Walker RV on Boulder, they have the best service guys there and everytime I go there with my RV (and I go a lot plus I am a woman who asks a lot of questions) I always get good customer service from their service department and sometimes pick up odds and ends for my RV there too. Please read the other reviews, if your looking for service or sales and if you do decide to go you just might be taken from sales, service or the store. Your Choice!!",negative
This dealership is horrible... There service department takes forever to take care of your rv... They don't return calls. Not to mention I was told by a tech not to leave any valuables in my rv because of theft there... I dropped my rv off in beginning of August and still have not gotten it back and it is the end of September.,negative
"HORRIBLE Service! Took 2.5 weeks just to get an appt. They kept it for 2 weeks, and we finally had to call them to see where the repairs were at. They charged INSANE amounts for diagnosis of problems. For EACH small part that needed a 5 minute repair, they charged a full hour of labour, and were totally inflexible!! We had 4 small things that needed repair. Their part prices are totally unreasonable. AND they even forgot to repair the main problem we came in for! The service guy was a meek personality-less policy-quoting parrot. I will never take our RV to any camping world again! They have no care for customer retention nor customer satisfaction.",negative
"Tried to buy a new $300K motor home here today, but walked away disgusted with their misleading sales tactics and total failure to negotiate in good faith. This is the second time we've been here and we should have learned from the first time. This dealership holds out for maximum profits and is deceptive. Watch out!",negative
"Attention, they actually try to scam you. I was an absolute beginner last March when I bought my first motorhom ever - a used one from a private seller. I tried to do it the save way and drove with the motorhome to Camping World to let them check some thdo a pre-buying check. It came out that they told me all the brakes are really in bad condition and should be replaced immediately or I will have a bad accident. They wanted to install new brake pads and new rotors, making it a 1300$ bill. I returned to the seller, he was confused, said the breaks should be fine. We had a little bit of an argument and did not stay friends in the end, he went down with the price a few hundred $, feeling bad at me, and I felt I paid too much. Anyway I decided not to do the repair at Camping World, because they are so slow there doing their work, I decided to do it later, eventually when the brakes start to make some noise. Was driving for 3 months, nothing happened. Was driving 10.000 Miles, nothing, brakes are fine. 8 Months later I finally thought myself that these breaks might be at their end now. I made an appointment at a small brake shop (P&O brakes in Las Vegas) - he had a quick look and said: Well your breaks are still fine, the are not even half used. Maybe one pad on the back is thinner, but still no problem. So - what on earth was the Camping World staff talking about 8 months ago? Why do they lie to their first time customers? I really would never go there to do a repair. I know, many people go, their service lane is always full. These people have too much money to spend. Small business are much better, you talk to reliable people, you get a better price, you do not have to talk to a lady at the front desk which does not have any clue about where your motorhome is at the moment and if it will take another 5 minutes, 5 hours or 5 days. I remember that only calculating the price of the brake repair took them 1 hour. What a waste of time.",negative
"Please read!!! Do NOT trust this place with absolutely anything! I had them do a 45 point inspection on a sportsmobile that I was interested in buying. After paying $300 for an inspection, I found out that they did not actually inspect 95% of the things they were supposed to! They checked things off as ok that were blatantly not working! The furnace control didn't even have batteries in it yet they said it was working properly. The fridge was broken and also checked off as ok. When I called them out on this, they would not admit fault and just lied more and more. This is the absolute worst customer service I have ever experienced and I will do everything in my power to make them pay for what they did to me. I am considering suing them for stealing my money, even if it costs me a lot of money in the process. PLEASE PLEASE PLEASE do NOT use this camping world for absolutely any service, you will be scammed. For the record, I reported this to a manager and nothing was done about it.",negative
"Horrible! Terrible experience and all we needed was a ladder. If you do not need to go here don't go! The customer service is nonexistent. Bad, bad, bad! This place is awful. We have been rving for 5.5 years and have gone to Camping Worlds across the US and, although I wouldn't give any of them a great rating for service, this one was terrible. We were second in line behind a problem issue with one customer and watched as 3 employees just walked on by... then the ladder we came to purchase was partially wrapped but we were assured it was new and fine. We got it to the rv and it was broken. We had to take it back and they didn't have another one so we had to go to the other Camping World 20 miles away. We traveled over 60 miles to replace a ladder :( and the employees are just rude.",negative
